session people time duration ID_full ID noHp flow id_flow id_flow_full
1.FA2 Estelle 1212.7 5.5 1.FA2.08 8 3 1 8_3_1 1.FA2.08_3_1
1.FA2 Estelle 1218.201 12.999 1.FA2.08 8 3 4 8_3_4 1.FA2.08_3_4
1.FA2 Estelle 1233.004 10.498 1.FA2.08 8 3 2 8_3_2 1.FA2.08_3_2
1.FA2 Estelle 1246.504 3.5 1.FA2.08 8 2 4 8_2_4 1.FA2.08_2_4
1.FA2 Estelle 1250.005 1.49700000000007 1.FA2.08 8 3 3 8_3_3 1.FA2.08_3_3
1.FA2 Estelle 1251.503 4.99900000000002 1.FA2.08 8 2 5 8_2_5 1.FA2.08_2_5
1.FA2 Estelle 1265.504 4.99900000000002 1.FA2.09 9 2 3 9_2_3 1.FA2.09_2_3
1.FA2 Estelle 1271.503 4.49800000000005 1.FA2.09 9 3 2 9_3_2 1.FA2.09_3_2
1.FA2 Estelle 1276.002 3.5 1.FA2.09 9 1 3 9_1_3 1.FA2.09_1_3
1.FA2 Estelle 1280.502 6.49900000000002 1.FA2.07 7 3 1 7_3_1 1.FA2.07_3_1
1.FA2 Estelle 1287.002 4.00099999999998 1.FA2.07 7 2 3 7_2_3 1.FA2.07_2_3
1.FA2 Estelle 1291.004 7.90100000000007 1.FA2.07 7 2 1 7_2_1 1.FA2.07_2_1
1.FA2 Estelle 1298.906 14.499 1.FA2.07 7 2 2 7_2_2 1.FA2.07_2_2
1.FA2 Estelle 1313.406 8.49800000000005 1.FA2.07 7 3 1 7_3_1 1.FA2.07_3_1
1.FA2 Estelle 1324.406 5.40000000000009 1.FA2.03 3 2 3 3_2_3 1.FA2.03_2_3
1.FA2 Estelle 1329.807 5.5 1.FA2.03 3 2 1 3_2_1 1.FA2.03_2_1
1.FA2 Estelle 1335.308 6.99800000000005 1.FA2.03 3 3 NR 3_3_NR 1.FA2.03_3_NR
1.FA2 Estelle 1342.307 2.49900000000002 1.FA2.03 3 1 2 3_1_2 1.FA2.03_1_2
1.FA2 Estelle 1344.807 4.99799999999982 1.FA2.03 3 2 1 3_2_1 1.FA2.03_2_1
1.FA2 Estelle 1349.806 7.00199999999995 1.FA2.03 3 2 2 3_2_2 1.FA2.03_2_2
1.FA2 Estelle 1356.809 9.49700000000007 1.FA2.03 3 2 3 3_2_3 1.FA2.03_2_3
1.FA2 Estelle 1366.307 5.90099999999984 1.FA2.03 3 1 3 3_1_3 1.FA2.03_1_3
1.FA2 Estelle 1372.209 15 1.FA2.03 3 1 1 3_1_1 1.FA2.03_1_1
1.FA2 Estelle 1387.21 0.996999999999844 1.FA2.03 3 1 NR 3_1_NR 1.FA2.03_1_NR
1.FA2 Estelle 1389.209 5.99800000000005 1.FA2.02 2 1 3 2_1_3 1.FA2.02_1_3
1.FA2 Estelle 1395.208 10.501 1.FA2.02 2 1 NR 2_1_NR 1.FA2.02_1_NR
1.FA2 Estelle 1405.71 13.9989999999998 1.FA2.02 2 2 1 2_2_1 1.FA2.02_2_1
1.FA2 Estelle 1419.71 5.90199999999982 1.FA2.02 2 2 4 2_2_4 1.FA2.02_2_4
1.FA2 Estelle 1425.613 3.99800000000005 1.FA2.02 2 2 3 2_2_3 1.FA2.02_2_3
1.FA2 Estelle 1429.612 4.49900000000002 1.FA2.02 2 2 NR 2_2_NR 1.FA2.02_2_NR
1.FA2 Estelle 1435.611 7.5 1.FA2.01 1 3 1 1_3_1 1.FA2.01_3_1
1.FA2 Estelle 1443.112 7.90100000000007 1.FA2.01 1 1 8 1_1_8 1.FA2.01_1_8
1.FA2 Estelle 1454.515 3.30400000000009 1.FA2.02 2 3 5 2_3_5 1.FA2.02_3_5
1.FA2 Estelle 1457.82 5.5 1.FA2.02 2 3 3 2_3_3 1.FA2.02_3_3
1.FA2 Estelle 1463.321 24.4970000000001 1.FA2.02 2 3 NR 2_3_NR 1.FA2.02_3_NR
1.FA2 Estelle 1487.819 4.49900000000002 1.FA2.02 2 3 2 2_3_2 1.FA2.02_3_2
1.FA2 Estelle 1492.319 8.50099999999998 1.FA2.02 2 2 4 2_2_4 1.FA2.02_2_4
1.FA2 Estelle 1504.321 4.9989999999998 1.FA2.01 1 3 1 1_3_1 1.FA2.01_3_1
1.FA2 Estelle 1510.819 3.50099999999975 1.FA2.01 1 1 6 1_1_6 1.FA2.01_1_6
1.FA2 Estelle 1514.321 0.996999999999844 1.FA2.01 1 1 3 1_1_3 1.FA2.01_1_3
1.FA2 Estelle 1515.319 10.0009999999997 1.FA2.01 1 1 1 1_1_1 1.FA2.01_1_1
1.FA2 Estelle 1530.321 10.5 1.FA2.01 1 1 2 1_1_2 1.FA2.01_1_2
1.FA2 Estelle 1547.32 1.80300000000034 1.FA2.02 2 2 NR 2_2_NR 1.FA2.02_2_NR
1.FA2 Estelle 1549.124 3.30200000000013 1.FA2.02 2 1 3 2_1_3 1.FA2.02_1_3
1.FA2 Estelle 1552.427 8.99799999999959 1.FA2.02 2 1 NR 2_1_NR 1.FA2.02_1_NR
1.FA2 Estelle 1567.73 5.9989999999998 1.FA2.02 2 1 3 2_1_3 1.FA2.02_1_3
1.FA2 Estelle 1573.73 6.9989999999998 1.FA2.02 2 1 1 2_1_1 1.FA2.02_1_1
1.FA2 Estelle 1581.732 16.4989999999998 1.FA2.03 3 1 NR 3_1_NR 1.FA2.03_1_NR
1.FA2 Estelle 1599.732 2.90299999999979 1.FA2.02 2 1 3 2_1_3 1.FA2.02_1_3
1.FA2 Estelle 1604.133 4.49900000000025 1.FA2.01 1 1 4 1_1_4 1.FA2.01_1_4
1.FA2 Estelle 1608.633 1.5010000000002 1.FA2.01 1 1 2 1_1_2 1.FA2.01_1_2
1.FA2 Estelle 1610.135 1.99900000000025 1.FA2.01 1 1 NR 1_1_NR 1.FA2.01_1_NR
1.FA2 Estelle 1613.637 3.49600000000009 1.FA2.01 1 2 1 1_2_1 1.FA2.01_2_1
1.FA2 Estelle 1617.134 5.50599999999986 1.FA2.01 1 2 2 1_2_2 1.FA2.01_2_2
1.FA2 Estelle 1628.135 16.4990000000003 1.FA2.01 1 2 3 1_2_3 1.FA2.01_2_3
1.FA2 Estelle 1650.133 6.99900000000025 1.FA2.01 1 3 4 1_3_4 1.FA2.01_3_4
1.FA2 Estelle 1657.133 2.49900000000025 1.FA2.01 1 3 5 1_3_5 1.FA2.01_3_5
1.FA2 Estelle 1659.633 13.002 1.FA2.01 1 3 1 1_3_1 1.FA2.01_3_1
1.FA2 Estelle 1679.635 6.49800000000005 1.FA2.01 1 3 NR 1_3_NR 1.FA2.01_3_NR
1.FA2 Estelle 1686.134 4.9989999999998 1.FA2.01 1 3 2 1_3_2 1.FA2.01_3_2
1.FA2 Estelle 1693.634 3.50099999999975 1.FA2.01 1 1 3 1_1_3 1.FA2.01_1_3
1.FA2 Estelle 1698.634 4.00099999999975 1.FA2.06 6 2 1 6_2_1 1.FA2.06_2_1
1.FA2 Estelle 1702.636 7.49800000000005 1.FA2.06 6 2 3 6_2_3 1.FA2.06_2_3
1.FA2 Estelle 1710.135 9.49800000000005 1.FA2.06 6 2 NR 6_2_NR 1.FA2.06_2_NR
1.FA2 Estelle 1723.634 10.9989999999998 1.FA2.06 6 1 6 6_1_6 1.FA2.06_1_6
1.FA2 Estelle 1734.634 3.99800000000005 1.FA2.06 6 1 4 6_1_4 1.FA2.06_1_4
1.FA2 Estelle 1738.633 7.5 1.FA2.06 6 1 3 6_1_3 1.FA2.06_1_3
1.FA2 Estelle 1746.134 5.5 1.FA2.06 6 1 5 6_1_5 1.FA2.06_1_5
1.FA2 Estelle 1754.442 5.49600000000009 1.FA2.06 6 2 1 6_2_1 1.FA2.06_2_1
1.FA2 Estelle 1759.939 11.4990000000003 1.FA2.06 6 1 1 6_1_1 1.FA2.06_1_1
1.FA2 Estelle 1771.94 5.00099999999975 1.FA2.07 7 1 2 7_1_2 1.FA2.07_1_2
1.FA2 Estelle 1783.44 7.9989999999998 1.FA2.08 8 1 4 8_1_4 1.FA2.08_1_4
1.FA2 Estelle 1792.44 33.5009999999997 1.FA2.09 9 2 3 9_2_3 1.FA2.09_2_3
1.FO1 Benjamin 786.853 8.15099999999995 1.FO1.08 8 1 4 8_1_4 1.FO1.08_1_4
1.FO1 Benjamin 808.503 3.5 1.FO1.08 8 1 1 8_1_1 1.FO1.08_1_1
1.FO1 Benjamin 817.503 9.39999999999998 1.FO1.08 8 1 2 8_1_2 1.FO1.08_1_2
1.FO1 Benjamin 832.403 22.001 1.FO1.08 8 1 3 8_1_3 1.FO1.08_1_3
1.FO1 Benjamin 855.403 NA 1.FO1.08 8 1 4 8_1_4 1.FO1.08_1_4
1.FO1 Benjamin 979.304 2.99900000000002 1.FO1.08 8 1 2 8_1_2 1.FO1.08_1_2
1.FO1 Benjamin 982.304 4.99900000000002 1.FO1.08 8 1 3 8_1_3 1.FO1.08_1_3
1.FO1 Benjamin 987.304 18.251 1.FO1.08 8 1 2 8_1_2 1.FO1.08_1_2
1.FO1 Benjamin 1005.556 40.25 1.FO1.08 8 1 3 8_1_3 1.FO1.08_1_3
1.FO1 Benjamin 1050.306 37.5 1.FO1.08 8 1 5 8_1_5 1.FO1.08_1_5
1.FO1 Benjamin 1091.806 59.999 1.FO1.08 8 1 3 8_1_3 1.FO1.08_1_3
1.FO1 Benjamin 1151.806 32.999 1.FO1.08 8 1 1 8_1_1 1.FO1.08_1_1
1.FO1 Benjamin 1184.806 49.999 1.FO1.08 8 1 2 8_1_2 1.FO1.08_1_2
1.FO1 Benjamin 1234.806 3.49900000000002 1.FO1.08 8 1 NR 8_1_NR 1.FO1.08_1_NR
1.FO1 Benjamin 1238.306 28.999 1.FO1.08 8 1 3 8_1_3 1.FO1.08_1_3
1.FO1 Benjamin 1267.306 18.999 1.FO1.08 8 1 4 8_1_4 1.FO1.08_1_4
1.FO1 Benjamin 1286.306 28 1.FO1.08 8 1 5 8_1_5 1.FO1.08_1_5
1.FO1 Benjamin 1323.307 1.4989999999998 1.FO1.08 8 1 6 8_1_6 1.FO1.08_1_6
1.FO1 Benjamin 1324.807 12.9989999999998 1.FO1.08 8 1 7 8_1_7 1.FO1.08_1_7
1.FO1 Benjamin 1364.807 1.4989999999998 1.FO1.08 8 1 11 8_1_11 1.FO1.08_1_11
1.FO1 Benjamin 1371.807 1.4989999999998 1.FO1.08 8 1 15 8_1_15 1.FO1.08_1_15
1.FO1 Denis 31.961 24.19 1.FO1.09 9 1 Bouton 9_1_Bouton 1.FO1.09_1_Bouton
1.FO1 Denis 56.152 23.807 1.FO1.09 9 1 1 9_1_1 1.FO1.09_1_1
1.FO1 Denis 79.96 5.37899999999999 1.FO1.09 9 1 NR 9_1_NR 1.FO1.09_1_NR
1.FO1 Denis 85.34 5.375 1.FO1.09 9 1 3 9_1_3 1.FO1.09_1_3
1.FO1 Denis 90.716 10.367 1.FO1.09 9 1 5 9_1_5 1.FO1.09_1_5
1.FO1 Denis 101.084 1.91899999999998 1.FO1.09 9 1 4 9_1_4 1.FO1.09_1_4
1.FO1 Denis 105.312 8.83100000000002 1.FO1.09 9 2 3 9_2_3 1.FO1.09_2_3
1.FO1 Denis 114.144 5.75899999999999 1.FO1.09 9 2 2 9_2_2 1.FO1.09_2_2
1.FO1 Denis 120.672 11.519 1.FO1.09 9 1 2 9_1_2 1.FO1.09_1_2
1.FO1 Denis 132.192 6.143 1.FO1.09 9 1 NR 9_1_NR 1.FO1.09_1_NR
1.FO1 Denis 144.48 11.255 1.FO1.09 9 1 5 9_1_5 1.FO1.09_1_5
1.FO1 Denis 155.736 4.99100000000001 1.FO1.09 9 1 6 9_1_6 1.FO1.09_1_6
1.FO1 Denis 164.184 10.751 1.FO1.08 8 2 2 8_2_2 1.FO1.08_2_2
1.FO1 Denis 176.088 7.29500000000002 1.FO1.09 9 3 2 9_3_2 1.FO1.09_3_2
1.FO1 Denis 183.384 24.575 1.FO1.09 9 3 3 9_3_3 1.FO1.09_3_3
1.FO1 Denis 207.96 1.91899999999998 1.FO1.09 9 3 1 9_3_1 1.FO1.09_3_1
1.FO1 Denis 221.388 11.903 1.FO1.08 8 2 2 8_2_2 1.FO1.08_2_2
1.FO1 Denis 234.831 11.903 1.FO1.08 8 2 1 8_2_1 1.FO1.08_2_1
1.FO1 Denis 248.655 18.047 1.FO1.09 9 1 7 9_1_7 1.FO1.09_1_7
1.FO1 Denis 266.703 11.519 1.FO1.09 9 1 2 9_1_2 1.FO1.09_1_2
1.FO1 Denis 278.223 10.368 1.FO1.09 9 1 1 9_1_1 1.FO1.09_1_1
1.FO1 Denis 288.592 10.75 1.FO1.09 9 1 NR 9_1_NR 1.FO1.09_1_NR
1.FO1 Denis 299.343 8.447 1.FO1.09 9 1 2 9_1_2 1.FO1.09_1_2
1.FO1 Denis 307.791 4.22299999999996 1.FO1.09 9 1 4 9_1_4 1.FO1.09_1_4
1.FO1 Denis 312.015 1.53499999999997 1.FO1.09 9 1 NR 9_1_NR 1.FO1.09_1_NR
1.FO1 Denis 315.087 15.743 1.FO1.03 3 1 4 3_1_4 1.FO1.03_1_4
1.FO1 Denis 330.831 1.92000000000002 1.FO1.03 3 1 5 3_1_5 1.FO1.03_1_5
1.FO1 Denis 334.671 2.303 1.FO1.03 3 1 6 3_1_6 1.FO1.03_1_6
1.FO1 Denis 338.131 5.75900000000001 1.FO1.03 3 1 6 3_1_6 1.FO1.03_1_6
1.FO1 Denis 348.499 7.29500000000002 1.FO1.03 3 1 3 3_1_3 1.FO1.03_1_3
1.FO1 Denis 356.951 3.839 1.FO1.03 3 1 5 3_1_5 1.FO1.03_1_5
1.FO1 Denis 360.791 5.375 1.FO1.03 3 1 3 3_1_3 1.FO1.03_1_3
1.FO1 Denis 366.167 16.127 1.FO1.03 3 1 2 3_1_2 1.FO1.03_1_2
1.FO1 Denis 382.295 2.68700000000001 1.FO1.03 3 1 NR 3_1_NR 1.FO1.03_1_NR
1.FO1 Denis 384.983 3.07100000000003 1.FO1.03 3 1 3 3_1_3 1.FO1.03_1_3
1.FO1 Denis 388.055 5.75900000000001 1.FO1.03 3 1 NR 3_1_NR 1.FO1.03_1_NR
1.FO1 Denis 395.352 13.054 1.FO1.02 2 1 3 2_1_3 1.FO1.02_1_3
1.FO1 Denis 409.559 3.02600000000001 1.FO1.06 6 1 3 6_1_3 1.FO1.06_1_3
1.FO1 Denis 413.262 11.111 1.FO1.01 1 1 1 1_1_1 1.FO1.01_1_1
1.FO1 Denis 424.374 3.35899999999998 1.FO1.01 1 1 NR 1_1_NR 1.FO1.01_1_NR
1.FO1 Denis 427.734 7.05500000000001 1.FO1.01 1 1 2 1_1_2 1.FO1.01_1_2
1.FO1 Denis 434.79 1.34299999999996 1.FO1.01 1 1 3 1_1_3 1.FO1.01_1_3
1.FO1 Denis 436.134 5.375 1.FO1.01 1 1 Bouton 1_1_Bouton 1.FO1.01_1_Bouton
1.FO1 Denis 444.534 8.399 1.FO1.07 7 3 1 7_3_1 1.FO1.07_3_1
1.FO1 Denis 452.934 2.01499999999999 1.FO1.07 7 3 NR 7_3_NR 1.FO1.07_3_NR
1.FO1 Denis 454.95 2.351 1.FO1.07 7 3 2 7_3_2 1.FO1.07_3_2
1.FO1 Denis 457.302 5.7109999999999 1.FO1.07 7 3 4 7_3_4 1.FO1.07_3_4
1.FO1 Denis 469.401 10.1030000000001 1.FO1.07 7 1 NR 7_1_NR 1.FO1.07_1_NR
1.FO1 Denis 480.849 14.783 1.FO1.06 6 4 1 6_4_1 1.FO1.06_4_1
1.FO1 Denis 495.633 4.03100000000006 1.FO1.06 6 4 2 6_4_2 1.FO1.06_4_2
1.FO1 Denis 499.665 3.02300000000002 1.FO1.06 6 4 1 6_4_1 1.FO1.06_4_1
1.FO1 Denis 502.689 7.39099999999996 1.FO1.06 6 4 2 6_4_2 1.FO1.06_4_2
1.FO1 Denis 511.089 25.5350000000001 1.FO1.01 1 3 1 1_3_1 1.FO1.01_3_1
1.FO1 Denis 536.625 2.68700000000001 1.FO1.01 1 3 2 1_3_2 1.FO1.01_3_2
1.FO1 Denis 546.705 11.087 1.FO1.01 1 2 2 1_2_2 1.FO1.01_2_2
1.FO1 Denis 557.793 11.087 1.FO1.01 1 2 3 1_2_3 1.FO1.01_2_3
1.FO1 Denis 568.881 3.35900000000004 1.FO1.01 1 1 NR 1_1_NR 1.FO1.01_1_NR
1.FO1 Denis 572.241 12.7669999999999 1.FO1.01 1 2 2 1_2_2 1.FO1.01_2_2
1.FO1 Denis 585.009 7.05499999999995 1.FO1.01 1 2 1 1_2_1 1.FO1.01_2_1
1.FO1 Denis 597.777 7.05500000000006 1.FO1.01 1 2 6 1_2_6 1.FO1.01_2_6
1.FO1 Denis 605.841 5.71100000000001 1.FO1.02 2 1 3 2_1_3 1.FO1.02_1_3
1.FO1 Denis 612.225 11.087 1.FO1.06 6 4 1 6_4_1 1.FO1.06_4_1
1.FO1 Denis 623.313 4.70299999999997 1.FO1.06 6 4 2 6_4_2 1.FO1.06_4_2
1.FO1 Denis 635.121 6.71899999999994 1.FO1.04 4 2 1 4_2_1 1.FO1.04_2_1
1.FO1 Denis 641.841 4.03399999999999 1.FO1.04 4 1 5 4_1_5 1.FO1.04_1_5
1.FO1 Denis 645.876 12.431 1.FO1.04 4 2 3 4_2_3 1.FO1.04_2_3
1.FO1 Denis 658.308 4.03099999999995 1.FO1.04 4 1 5 4_1_5 1.FO1.04_1_5
1.FO1 Denis 662.34 7.72700000000009 1.FO1.04 4 1 4 4_1_4 1.FO1.04_1_4
1.FO1 Denis 670.068 13.443 1.FO1.04 4 1 1 4_1_1 1.FO1.04_1_1
1.FO1 Denis 683.512 8.06299999999999 1.FO1.04 4 1 2 4_1_2 1.FO1.04_1_2
1.FO1 Denis 696.952 15.7909999999999 1.FO1.04 4 3 2 4_3_2 1.FO1.04_3_2
1.FO1 Denis 714.088 15.599 1.FO1.05 5 1 2 5_1_2 1.FO1.05_1_2
1.FO1 Denis 731.368 7.24700000000007 1.FO1.04 4 3 2 4_3_2 1.FO1.04_3_2
1.FO1 Denis 751.384 4.03399999999999 1.FO1.02 2 1 1 2_1_1 1.FO1.02_1_1
1.FO1 Denis 755.419 1.67899999999997 1.FO1.02 2 1 2 2_1_2 1.FO1.02_1_2
1.FO1 Denis 757.099 4.36800000000005 1.FO1.02 2 1 3 2_1_3 1.FO1.02_1_3
1.FO1 Denis 766.507 10.751 1.FO1.04 4 1 6 4_1_6 1.FO1.04_1_6
1.FO1 Denis 777.259 6.71899999999994 1.FO1.04 4 1 4 4_1_4 1.FO1.04_1_4
1.FO1 Denis 784.99 19.151 1.FO1.04 4 1 2 4_1_2 1.FO1.04_1_2
1.FO1 Denis 817.246 12.431 1.FO1.03 3 1 1 3_1_1 1.FO1.03_1_1
1.FO1 Denis 833.71 13.4390000000001 1.FO1.03 3 1 3 3_1_3 1.FO1.03_1_3
1.FO1 Denis 849.838 9.40700000000004 1.FO1.04 4 1 7 4_1_7 1.FO1.04_1_7
1.FO1 Denis 859.246 4.36699999999996 1.FO1.04 4 1 5 4_1_5 1.FO1.04_1_5
1.FO1 Denis 863.614 3.35900000000004 1.FO1.04 4 1 6 4_1_6 1.FO1.04_1_6
1.FO1 Denis 868.99 13.439 1.FO1.05 5 1 1 5_1_1 1.FO1.05_1_1
1.FO1 Denis 891.838 4.36699999999996 1.FO1.05 5 1 1 5_1_1 1.FO1.05_1_1
1.FO1 Denis 900.238 10.751 1.FO1.04 4 1 7 4_1_7 1.FO1.04_1_7
1.FO1 Denis 913.342 6.71899999999994 1.FO1.03 3 1 7 3_1_7 1.FO1.03_1_7
1.FO1 Denis 920.062 2.68700000000001 1.FO1.03 3 1 4 3_1_4 1.FO1.03_1_4
1.FO1 Denis 924.094 7.05500000000006 1.FO1.03 3 1 3 3_1_3 1.FO1.03_1_3
1.FO1 Denis 932.494 17.471 1.FO1.02 2 1 5 2_1_5 1.FO1.02_1_5
1.FO1 Denis 956.686 8.52199999999993 1.FO1.03 3 1 4 3_1_4 1.FO1.03_1_4
1.FO1 Denis 965.209 33.0229999999999 1.FO1.03 3 1 3 3_1_3 1.FO1.03_1_3
1.FO1 Denis 1000.345 11.4469999999999 1.FO1.09 9 1 5 9_1_5 1.FO1.09_1_5
1.FO1 Denis 1020.553 20.999 1.FO1.09 9 3 5 9_3_5 1.FO1.09_3_5
1.FO1 Denis 1042.609 9.57500000000005 1.FO1.08 8 2 5 8_2_5 1.FO1.08_2_5
1.FO1 Denis 1052.977 6.91100000000006 1.FO1.09 9 2 1 9_2_1 1.FO1.09_2_1
1.FO1 Denis 1059.889 3.74300000000017 1.FO1.09 9 2 NR 9_2_NR 1.FO1.09_2_NR
1.FO1 Denis 1063.633 4.24699999999984 1.FO1.09 9 1 4 9_1_4 1.FO1.09_1_4
1.FO1 Denis 1067.881 2.952 1.FO1.09 9 1 5 9_1_5 1.FO1.09_1_5
1.FO1 Denis 1073.081 15.4070000000002 1.FO1.09 9 3 2 9_3_2 1.FO1.09_3_2
1.FO1 Denis 1091.417 13.2950000000001 1.FO1.10 10 2 NR 10_2_NR 1.FO1.10_2_NR
1.FO1 Denis 1107.092 4.79900000000021 1.FO1.09 9 1 5 9_1_5 1.FO1.09_1_5
1.FO1 Denis 1145.156 8.15900000000011 1.FO1.04 4 1 5 4_1_5 1.FO1.04_1_5
1.FO1 Denis 1153.316 7.84699999999998 1.FO1.04 4 1 3 4_1_3 1.FO1.04_1_3
1.FO1 Denis 1209.212 6.59899999999993 1.FO1.08 8 1 2 8_1_2 1.FO1.08_1_2
1.FO1 Denis 1222.724 10.367 1.FO1.09 9 1 4 9_1_4 1.FO1.09_1_4
1.FO1 Denis 1233.092 10.6790000000001 1.FO1.09 9 1 3 9_1_3 1.FO1.09_1_3
1.FO1 Denis 1243.772 38.6390000000001 1.FO1.09 9 1 1 9_1_1 1.FO1.09_1_1
1.FO1 Denis 1282.412 16.655 1.FO1.09 9 1 2 9_1_2 1.FO1.09_1_2
1.FO1 Denis 1299.068 2.51900000000001 1.FO1.09 9 1 1 9_1_1 1.FO1.09_1_1
1.FO1 Denis 1343.061 11.614 1.FO1.09 9 3 6 9_3_6 1.FO1.09_3_6
1.FO1 Denis 1427.568 5.34699999999998 1.FO1.04 4 2 4 4_2_4 1.FO1.04_2_4
1.FO1 Denis 1500.504 9.74300000000017 1.FO1.10 10 3 Bouton 10_3_Bouton 1.FO1.10_3_Bouton
1.FO1 Denis 1510.248 3.45499999999993 1.FO1.10 10 3 1 10_3_1 1.FO1.10_3_1
1.FO1 Denis 1522.176 5.97500000000014 1.FO1.01 1 1 1 1_1_1 1.FO1.01_1_1
1.FO1 Denis 1558.668 6.91399999999999 1.FO1.10 10 3 1 10_3_1 1.FO1.10_3_1
1.FO1 Denis 1565.583 15.4070000000002 1.FO1.10 10 3 2 10_3_2 1.FO1.10_3_2
1.FO1 Denis 1580.991 13.1990000000001 1.FO1.10 10 3 1 10_3_1 1.FO1.10_3_1
1.FO1 Denis 1594.191 4.07999999999993 1.FO1.10 10 3 2 10_3_2 1.FO1.10_3_2
1.FO1 Denis 1602.663 8.49499999999989 1.FO1.04 4 3 1 4_3_1 1.FO1.04_3_1
1.FO1 Denis 1611.159 3.77100000000019 1.FO1.04 4 1 5 4_1_5 1.FO1.04_1_5
1.FO1 Denis 1614.931 3.11899999999991 1.FO1.04 4 1 4 4_1_4 1.FO1.04_1_4
1.FO1 Denis 1618.051 7.85100000000011 1.FO1.04 4 1 6 4_1_6 1.FO1.04_1_6
1.FO1 Denis 1625.903 2.51900000000001 1.FO1.04 4 1 4 4_1_4 1.FO1.04_1_4
1.FO1 Denis 1662.066 7.87099999999987 1.FO1.08 8 1 1 8_1_1 1.FO1.08_1_1
1.FO1 Denis 1669.938 4.07900000000018 1.FO1.08 8 1 2 8_1_2 1.FO1.08_1_2
1.FO1 Denis 1674.018 1.55899999999997 1.FO1.08 8 1 NR 8_1_NR 1.FO1.08_1_NR
1.FO1 Denis 1688.779 23.3979999999999 1.FO1.08 8 1 4 8_1_4 1.FO1.08_1_4
1.FO1 Denis 1712.178 1.89600000000019 1.FO1.08 8 1 1 8_1_1 1.FO1.08_1_1
1.FO1 Denis 1751.466 81.123 1.FO1.03 3 1 4 3_1_4 1.FO1.03_1_4
1.FO1 Estelle 45.5 8.999 1.FO1.07 7 1 1 7_1_1 1.FO1.07_1_1
1.FO1 Estelle 54.5 2.499 1.FO1.07 7 1 2 7_1_2 1.FO1.07_1_2
1.FO1 Estelle 57 9.499 1.FO1.07 7 1 NR 7_1_NR 1.FO1.07_1_NR
1.FO1 Estelle 66.5 7.499 1.FO1.07 7 1 1 7_1_1 1.FO1.07_1_1
1.FO1 Estelle 74 9.499 1.FO1.07 7 1 NR 7_1_NR 1.FO1.07_1_NR
1.FO1 Estelle 83.5 2.499 1.FO1.07 7 1 1 7_1_1 1.FO1.07_1_1
1.FO1 Estelle 86 7.999 1.FO1.07 7 1 2 7_1_2 1.FO1.07_1_2
1.FO1 Estelle 94 3.999 1.FO1.07 7 1 4 7_1_4 1.FO1.07_1_4
1.FO1 Estelle 98 2.999 1.FO1.07 7 1 2 7_1_2 1.FO1.07_1_2
1.FO1 Estelle 101 6.99800000000002 1.FO1.07 7 1 1 7_1_1 1.FO1.07_1_1
1.FO1 Estelle 107.999 5.5 1.FO1.07 7 1 3 7_1_3 1.FO1.07_1_3
1.FO1 Estelle 113.5 3.499 1.FO1.07 7 1 NR 7_1_NR 1.FO1.07_1_NR
1.FO1 Estelle 117 6.999 1.FO1.07 7 1 1 7_1_1 1.FO1.07_1_1
1.FO1 Estelle 124 4.999 1.FO1.07 7 1 NR 7_1_NR 1.FO1.07_1_NR
1.FO1 Estelle 129 1.999 1.FO1.07 7 1 3 7_1_3 1.FO1.07_1_3
1.FO1 Estelle 132.5 6.499 1.FO1.07 7 2 NR 7_2_NR 1.FO1.07_2_NR
1.FO1 Estelle 139 3.899 1.FO1.07 7 2 2 7_2_2 1.FO1.07_2_2
1.FO1 Estelle 142.9 7.999 1.FO1.07 7 2 1 7_2_1 1.FO1.07_2_1
1.FO1 Estelle 150.9 3.5 1.FO1.07 7 2 2 7_2_2 1.FO1.07_2_2
1.FO1 Estelle 157.7 8 1.FO1.07 7 3 NR 7_3_NR 1.FO1.07_3_NR
1.FO1 Estelle 165.701 5.999 1.FO1.07 7 3 1 7_3_1 1.FO1.07_3_1
1.FO1 Estelle 171.701 7.99900000000002 1.FO1.07 7 3 2 7_3_2 1.FO1.07_3_2
1.FO1 Estelle 179.701 0.999000000000024 1.FO1.07 7 3 NR 7_3_NR 1.FO1.07_3_NR
1.FO1 Estelle 180.701 1.49799999999999 1.FO1.07 7 3 1 7_3_1 1.FO1.07_3_1
1.FO1 Estelle 183.602 6.99900000000002 1.FO1.07 7 2 5 7_2_5 1.FO1.07_2_5
1.FO1 Estelle 190.602 5.49900000000002 1.FO1.07 7 2 4 7_2_4 1.FO1.07_2_4
1.FO1 Estelle 196.102 1.99900000000002 1.FO1.07 7 2 1 7_2_1 1.FO1.07_2_1
1.FO1 Estelle 198.102 1.99799999999999 1.FO1.07 7 2 NR 7_2_NR 1.FO1.07_2_NR
1.FO1 Estelle 202.101 4.5 1.FO1.06 6 2 1 6_2_1 1.FO1.06_2_1
1.FO1 Estelle 206.602 2.49900000000002 1.FO1.06 6 2 NR 6_2_NR 1.FO1.06_2_NR
1.FO1 Estelle 209.102 0.99799999999999 1.FO1.06 6 2 1 6_2_1 1.FO1.06_2_1
1.FO1 Estelle 217.101 7.5 1.FO1.03 3 1 2 3_1_2 1.FO1.03_1_2
1.FO1 Estelle 224.602 0.399000000000001 1.FO1.03 3 1 1 3_1_1 1.FO1.03_1_1
