offspring_id known_id candidate_id
1.MO1.02_H3_R1_run3_07 1.MO1.02 1.MO1.02
1.MO1.02_H1_R4_02 1.MO1.02 1.MO1.02
1.MO1.02_H2_R3_04 1.MO1.02 1.MO1.02
1.MO1.02_H3_R1_02 1.MO1.02 1.MO1.02
1.MO1.02_H1_R4_01 1.MO1.02 1.MO1.02
1.MO1.02_H2_R4_run3_03 1.MO1.02 1.MO1.02
1.MO1.03_H1_R4_03 1.MO1.03 1.MO1.01
1.MO1.03_H1_R4_05 1.MO1.03 1.MO1.05
1.MO1.03_H1_R4_04 1.MO1.03 1.MO1.06
1.MO1.03_H1_R5_01 1.MO1.03 1.MO1.08
1.MO1.04_H3_R2_run3_07 1.MO1.04 1.MO1.08
1.MO1.04_H1_R3_run3_01 1.MO1.04 1.MO1.08
1.MO1.04_H3_R2_run3_03 1.MO1.04 1.MO1.08
1.MO1.04_H2_R3_02 1.MO1.04 1.MO1.05
1.MO1.04_H3_R1_run3_05 1.MO1.04 1.MO1.02
1.MO1.04_H1_R1a_run3_01 1.MO1.04 1.MO1.03
1.MO1.04_H1_R1a_run3_04 1.MO1.04 1.MO1.04
1.MO1.04_H1_R3_run3_02 1.MO1.04 1.MO1.08
1.MO1.04_H3_R2_run3_04 1.MO1.04 1.MO1.08
1.MO1.04_H1_R1a_run3_06 1.MO1.04 1.MO1.04
1.MO1.05_H1_R2_run3_03 1.MO1.05 1.MO1.05
1.MO1.05_H1_R2_02 1.MO1.05 1.MO1.09
1.MO1.05_H1_R2_run3_04 1.MO1.05 1.MO1.02
1.MO1.05_H1_R2_run3_01 1.MO1.05 1.MO1.05
1.MO1.05_H1_R2_run3_02 1.MO1.05 1.MO1.05
1.MO1.06_H1_R2_01 1.MO1.06 1.MO1.01
1.MO1.06_H1_R2_run3_01 1.MO1.06 1.MO1.02
1.MO1.06_H1_R3a_run3_01 1.MO1.06 1.MO1.02
1.MO1.06_H1_R2_02 1.MO1.06 1.MO1.02
1.MO1.06_H1_R2_03 1.MO1.06 1.MO1.02
1.MO1.07_H2_R1_17 1.MO1.07 1.MO1.02
1.MO1.07_H1_R3_run3_05 1.MO1.07 1.MO1.02
1.MO1.07_H1_R1_05 1.MO1.07 1.MO1.02
1.MO1.07_H1_R4_run3_01 1.MO1.07 1.MO1.01
1.MO1.07_H1_R1_01 1.MO1.07 1.MO1.02
1.MO1.07_H2_R1_13 1.MO1.07 1.MO1.02
1.MO1.07_H1_R5_run3_01 1.MO1.07 1.MO1.02
1.MO1.07_H2_R1_01 1.MO1.07 1.MO1.02
1.MO1.07_H1_R1_08 1.MO1.07 1.MO1.02
1.MO1.07_H1_R4_run3_03 1.MO1.07 1.MO1.01
1.MO1.08_H1_R2_01 1.MO1.08 1.MO1.02
1.MO1.08_H1_R1_02 1.MO1.08 1.MO1.08
1.MO1.08_H1_R2_04 1.MO1.08 1.MO1.02
1.MO1.08_H1_R1_01 1.MO1.08 1.MO1.08
1.MO1.08_H1_R2_02 1.MO1.08 1.MO1.02
1.MO1.08_H1_R2_03 1.MO1.08 1.MO1.02
1.MO1.08_H1_R2_06 1.MO1.08 1.MO1.02
1.MO1.08_H1_R2_05 1.MO1.08 1.MO1.02
1.MO1.09_H2_R1_07 1.MO1.09 1.MO1.04
1.MO1.09_H2_R1_02 1.MO1.09 1.MO1.04
1.MO1.09_H2_R1_19 1.MO1.09 1.MO1.04
1.MO1.09_H1_R2_run3_04 1.MO1.09 1.MO1.04
1.MO1.09_H2_R1_11 1.MO1.09 1.MO1.04
1.MO1.09_H2_R1_15 1.MO1.09 1.MO1.04
1.MO1.09_H2_R1_13 1.MO1.09 1.MO1.04
1.MO1.09_H2_R1_08 1.MO1.09 1.MO1.04
1.MO1.09_H2_R1_12 1.MO1.09 1.MO1.04
1.MO1.09_H2_R1_14 1.MO1.09 1.MO1.03
1.MO1.04_H3_R2_run3_08 1.MO1.04 1.MO1.08
1.MO1.01_H1_R5_run3_01 1.MO1.01 1.MO1.07
1.MO1.07_H1_R3_run3_06 1.MO1.07 1.MO1.02
1.MO1.02_H2_R3_run3_01 1.MO1.02 1.MO1.06
1.MO1.02_H2_R1_run3_08 1.MO1.02 1.MO1.02
1.MO1.02_H1_R6_run3_02 1.MO1.02 1.MO1.03
1.MO1.02_H3_R1_01 1.MO1.02 1.MO1.02
1.MO1.09_H2_R1_16 1.MO1.09 1.MO1.04
1.MO1.02_H1_R4_run3_03 1.MO1.02 1.MO1.02
1.MO1.07_H2_R1_02 1.MO1.07 1.MO1.02
1.MO1.02_H2_R4_run3_01 1.MO1.02 1.MO1.02
1.MO1.04_H3_R1_02 1.MO1.04 1.MO1.05
1.MO1.07_H2_R1_12 1.MO1.07 1.MO1.02
1.MO1.02_H2_R3_run3_12 1.MO1.02 1.MO1.02
1.MO1.07_H1_R1_02 1.MO1.07 1.MO1.02
1.MO1.02_H2_R2_01 1.MO1.02 1.MO1.02
1.MO1.02_H1_R2_run3_03 1.MO1.02 1.MO1.03
1.MO1.02_H2_R3_run3_09 1.MO1.02 1.MO1.06
1.MO1.01_H1_R3_run3_03 1.MO1.01 1.MO1.07
1.MO1.07_H2_R1_10 1.MO1.07 1.MO1.02
1.MO1.02_H1_R2_run3_04 1.MO1.02 1.MO1.03
1.MO1.02_H2_R2_04 1.MO1.02 1.MO1.02
1.MO1.02_H1_R6_run3_01 1.MO1.02 1.MO1.03
1.MO1.02_H2_R1_run3_02 1.MO1.02 1.MO1.02
1.MO1.07_H1_R3_run3_09 1.MO1.07 1.MO1.02
1.MO1.07_H1_R3_run3_16 1.MO1.07 1.MO1.02
1.MO1.02_H1_R2_01 1.MO1.02 1.MO1.03
1.MO1.01_H1_R2_run3_02 1.MO1.01 1.MO1.08
1.MO1.09_H1_R3_run3_02 1.MO1.09 1.MO1.07
1.MO1.02_H2_R2_05 1.MO1.02 1.MO1.02
1.MO1.02_H1_R1_04 1.MO1.02 1.MO1.02
1.MO1.07_H1_R1_07 1.MO1.07 1.MO1.02
1.MO1.02_H1_R4_run3_02 1.MO1.02 1.MO1.02
1.MO1.02_H3_R2b_run3_10 1.MO1.02 1.MO1.07
1.MO1.07_H1_R3_run3_08 1.MO1.07 1.MO1.02
1.MO1.04_H3_R2_run3_01 1.MO1.04 1.MO1.02
1.MO1.02_H2_R2_run3_08 1.MO1.02 1.MO1.02
1.MO1.07_H2_R1_05 1.MO1.07 1.MO1.02
1.MO1.01_H1_R7_run3_01 1.MO1.01 1.MO1.09
1.MO1.01_H2_R1_01 1.MO1.01 1.MO1.04
1.MO1.02_H1_R3_run3_02 1.MO1.02 1.MO1.02
1.MO1.01_H1_R4_run3_01 1.MO1.01 1.MO1.06
1.MO1.02_H2_R6_run3_01 1.MO1.02 1.MO1.02
1.MO1.07_H2_R1_20 1.MO1.07 1.MO1.02
1.MO1.02_H3_R1_run3_03 1.MO1.02 1.MO1.02
1.MO1.09_H2_R1_20 1.MO1.09 1.MO1.04
1.MO1.07_H1_R5_run3_08 1.MO1.07 1.MO1.02
1.MO1.09_H2_R1_05 1.MO1.09 1.MO1.07
1.MO1.02_H2_R4_01 1.MO1.02 1.MO1.02
1.MO1.02_H3_R2b_run3_02 1.MO1.02 1.MO1.04
1.MO1.02_H3_R2b_run3_03 1.MO1.02 1.MO1.06
1.MO1.02_H2_R1_run3_09 1.MO1.02 1.MO1.02
1.MO1.07_H2_R1_21 1.MO1.07 1.MO1.02
1.MO1.02_H3_R1_run3_04 1.MO1.02 1.MO1.05
1.MO1.04_H3_R1_03 1.MO1.04 1.MO1.02
1.MO1.01_H1_R6_run3_05 1.MO1.01 1.MO1.02
1.MO1.02_H1_R1_13 1.MO1.02 1.MO1.02
1.MO1.04_H3_R2_02 1.MO1.04 1.MO1.08
1.MO1.02_H3_R1_run3_01 1.MO1.02 1.MO1.02
1.MO1.01_H1_R2_run3_04 1.MO1.01 1.MO1.05
3.FO2.03_H1_R1_03 3.FO2.03 3.FO2.04
3.FO2.03_H2_R1_run3_09 3.FO2.03 3.FO2.06
3.FO2.03_H2_R1_run3_08 3.FO2.03 3.FO2.04
3.FO2.03_H2_R2_02 3.FO2.03 3.FO2.06
3.FO2.03_H2_R3_01 3.FO2.03 3.FO2.06
3.FO2.03_H2_R1_run3_07 3.FO2.03 3.FO2.06
3.FO2.03_H1_R1_02 3.FO2.03 3.FO2.04
3.FO2.03_H1_R1_01 3.FO2.03 3.FO2.03
3.FO2.03_H2_R2_01 3.FO2.03 3.FO2.06
3.FO2.03_H2_R3_02 3.FO2.03 3.FO2.04
3.FO2.04_H3_R1_run3_19 3.FO2.04 3.FO2.03
3.FO2.04_H3_R1_run3_18 3.FO2.04 3.FO2.03
3.FO2.04_H2_R4_run3_06 3.FO2.04 3.FO2.04
3.FO2.04_H3_R1_run3_23 3.FO2.04 3.FO2.03
3.FO2.04_H2_R5_05 3.FO2.04 3.FO2.08
3.FO2.04_H1_R1_15 3.FO2.04 3.FO2.05
3.FO2.04_H2_R3_run3_20 3.FO2.04 3.FO2.08
3.FO2.04_H1_R6_run3_02 3.FO2.04 3.FO2.06
3.FO2.04_H3_R3_run3_22 3.FO2.04 3.FO2.04
3.FO2.04_H2_R2_run3_03 3.FO2.04 3.FO2.10
3.FO2.05_H3_R1_run3_20 3.FO2.05 3.FO2.04
3.FO2.05_H1_R3_run3_02 3.FO2.05 3.FO2.03
3.FO2.05_H2_R3_run3_10 3.FO2.05 3.FO2.08
3.FO2.05_H1_R1_18 3.FO2.05 3.FO2.02
3.FO2.05_H1_R3_run3_06 3.FO2.05 3.FO2.07
3.FO2.05_H3_R3_run3_04 3.FO2.05 3.FO2.04
3.FO2.05_H2_R1_01 3.FO2.05 3.FO2.08
3.FO2.05_H3_R3_run3_06 3.FO2.05 3.FO2.08
3.FO2.05_H1_R1_06 3.FO2.05 3.FO2.04
3.FO2.05_H1_R1_14 3.FO2.05 3.FO2.06
3.FO2.06_H1_R2_run3_02 3.FO2.06 3.FO2.08
3.FO2.06_H2_R3_run3_02 3.FO2.06 3.FO2.03
3.FO2.06_H1_R2_01 3.FO2.06 3.FO2.03
3.FO2.06_H2_R3_run3_01 3.FO2.06 3.FO2.08
3.FO2.06_H2_R3_07 3.FO2.06 3.FO2.03
3.FO2.06_H1_R2_run3_01 3.FO2.06 3.FO2.10
3.FO2.06_H2_R3_05 3.FO2.06 3.FO2.03
3.FO2.06_H1_R2_02 3.FO2.06 3.FO2.03
3.FO2.06_H2_R3_run3_04 3.FO2.06 3.FO2.03
3.FO2.06_H2_R3_01 3.FO2.06 3.FO2.08
3.FO2.07_H1_R1_08 3.FO2.07 3.FO2.10
3.FO2.07_H2_R1_02 3.FO2.07 3.FO2.03
3.FO2.07_H2_R1_13 3.FO2.07 3.FO2.04
3.FO2.07_H1_R1_02 3.FO2.07 3.FO2.03
3.FO2.07_H1_R1_12 3.FO2.07 3.FO2.03
3.FO2.07_H3_R1_run3_09 3.FO2.07 3.FO2.03
3.FO2.07_H3_R1_run3_04 3.FO2.07 3.FO2.03
3.FO2.07_H1_R1_05 3.FO2.07 3.FO2.06
3.FO2.07_H3_R1_run3_01 3.FO2.07 3.FO2.03
3.FO2.07_H2_R1_07 3.FO2.07 3.FO2.05
3.FO2.08_H1_R2_run3_02 3.FO2.08 3.FO2.04
3.FO2.08_H1_R5_01 3.FO2.08 3.FO2.09
3.FO2.08_H1_R2_run3_12 3.FO2.08 3.FO2.04
3.FO2.08_H1_R4_run3_06 3.FO2.08 3.FO2.01
3.FO2.08_H1_R2_run3_07 3.FO2.08 3.FO2.04
3.FO2.08_H1_R3_08 3.FO2.08 3.FO2.09
3.FO2.08_H1_R2_run3_03 3.FO2.08 3.FO2.04
3.FO2.08_H1_R3_01 3.FO2.08 3.FO2.04
3.FO2.08_H1_R4_run3_07 3.FO2.08 3.FO2.07
3.FO2.08_H1_R2_run3_09 3.FO2.08 3.FO2.07
3.FO2.09_H1_R1_05 3.FO2.09 3.FO2.10
3.FO2.09_H1_R1_01 3.FO2.09 3.FO2.08
3.FO2.09_H3_R1_run3_10 3.FO2.09 3.FO2.06
3.FO2.09_H2_R1_03 3.FO2.09 3.FO2.05
3.FO2.09_H3_R2_run3_07 3.FO2.09 3.FO2.05
3.FO2.09_H1_R1_12 3.FO2.09 3.FO2.06
3.FO2.09_H1_R1_04 3.FO2.09 3.FO2.06
3.FO2.09_H3_R2_run3_10 3.FO2.09 3.FO2.05
3.FO2.09_H3_R1_run3_03 3.FO2.09 3.FO2.05
3.FO2.09_H1_R1_07 3.FO2.09 3.FO2.10
3.FO2.10_H1_R3_03 3.FO2.10 3.FO2.05
3.FO2.10_H1_R1_01 3.FO2.10 3.FO2.05
3.FO2.10_H1_R2_run3_03 3.FO2.10 3.FO2.05
3.FO2.10_H1_R3_05 3.FO2.10 3.FO2.05
3.FO2.10_H1_R3_01 3.FO2.10 3.FO2.05
3.FO2.10_H2_R1_03 3.FO2.10 3.FO2.01
3.FO2.10_H1_R2_run3_02 3.FO2.10 3.FO2.05
3.FO2.10_H1_R2_run3_04 3.FO2.10 3.FO2.05
3.FO2.10_H1_R2_run3_01 3.FO2.10 3.FO2.05
3.FO2.10_H2_R1_02 3.FO2.10 3.FO2.04
3.FO2.05_H3_R1_run3_23 3.FO2.05 3.FO2.06
3.FO2.03_H2_R1_03 3.FO2.03 3.FO2.06
3.FO2.04_H1_R1_11 3.FO2.04 3.FO2.05
3.FO2.04_H2_R6_run3_09 3.FO2.04 3.FO2.09
3.FO2.04_H2_R5_08 3.FO2.04 3.FO2.06
3.FO2.08_H1_R5_run3_02 3.FO2.08 3.FO2.04
3.FO2.04_H3_R1_run3_03 3.FO2.04 3.FO2.03
3.FO2.04_H2_R1_run3_12 3.FO2.04 3.FO2.09
3.FO2.05_H3_R1_run3_15 3.FO2.05 3.FO2.04
3.FO2.08_H1_R1_01 3.FO2.08 3.FO2.04
3.FO2.09_H2_R1_07 3.FO2.09 3.FO2.08
3.FO2.04_H1_R1_13 3.FO2.04 3.FO2.05
3.FO2.05_H1_R2_02 3.FO2.05 3.FO2.06
3.FO2.05_H2_R4_run3_01 3.FO2.05 3.FO2.08
3.FO2.05_H1_R2_04 3.FO2.05 3.FO2.06
3.FO2.04_H2_R4_run3_17 3.FO2.04 3.FO2.03
3.FO2.04_H2_R6_run3_03 3.FO2.04 3.FO2.06
3.FO2.04_H2_R4_run3_08 3.FO2.04 3.FO2.09
3.FO2.05_H3_R1_run3_25 3.FO2.05 3.FO2.08
3.FO2.09_H3_R1_run3_12 3.FO2.09 3.FO2.05
3.FO2.07_H1_R1_04 3.FO2.07 3.FO2.10
3.FO2.05_H2_R3_run3_11 3.FO2.05 3.FO2.08
3.FO2.08_H1_R5_run3_01 3.FO2.08 3.FO2.06
3.FO2.10_H1_R3_04 3.FO2.10 3.FO2.04
3.FO2.04_H2_R1_run3_17 3.FO2.04 3.FO2.04
3.FO2.04_H2_R4_run3_20 3.FO2.04 3.FO2.03
3.FO2.04_H2_R4_run3_11 3.FO2.04 3.FO2.03
3.FO2.04_H1_R1_02 3.FO2.04 3.FO2.05
3.FO2.04_H2_R6_run3_05 3.FO2.04 3.FO2.09
3.FO2.04_H3_R2_run3_05 3.FO2.04 3.FO2.01
3.FO2.04_H1_R1_17 3.FO2.04 3.FO2.05
3.FO2.05_H2_R2_run3_04 3.FO2.05 3.FO2.05
3.FO2.05_H1_R2_07 3.FO2.05 3.FO2.08
3.FO2.04_H3_R2_run3_20 3.FO2.04 3.FO2.03
3.FO2.04_H1_R8_run3_02 3.FO2.04 3.FO2.05
3.FO2.04_H2_R2_run3_07 3.FO2.04 3.FO2.09
3.FO2.05_H3_R1_run3_16 3.FO2.05 3.FO2.07
3.FO2.09_H2_R1_02 3.FO2.09 3.FO2.05
3.FO2.05_H2_R1_11 3.FO2.05 3.FO2.05
3.FO2.07_H2_R1_09 3.FO2.07 3.FO2.05
3.FO2.04_H2_R1_run3_13 3.FO2.04 3.FO2.09
3.FO2.05_H3_R2_run3_02 3.FO2.05 3.FO2.04
3.FO2.05_H1_R1_10 3.FO2.05 3.FO2.06
3.FO2.05_H3_R4_run3_03 3.FO2.05 3.FO2.04
3.FO2.08_H1_R3_02 3.FO2.08 3.FO2.04
3.FO2.09_H3_R2_run3_04 3.FO2.09 3.FO2.05
3.FO2.05_H1_R3_run3_09 3.FO2.05 3.FO2.09
3.FO2.04_H3_R3_run3_14 3.FO2.04 3.FO2.09
3.FO2.04_H1_R3_run3_05 3.FO2.04 3.FO2.05
3.FO2.04_H2_R3_run3_21 3.FO2.04 3.FO2.05
3.FO2.05_H2_R1_04 3.FO2.05 3.FO2.08
3.FO2.04_H3_R3_run3_04 3.FO2.04 3.FO2.09
3.FO2.05_H2_R2_run3_03 3.FO2.05 3.FO2.05
3.FO2.04_H2_R1_run3_05 3.FO2.04 3.FO2.05
3.FO2.04_H1_R1_14 3.FO2.04 3.FO2.05
3.FO2.04_H1_R1_10 3.FO2.04 3.FO2.05
3.FO2.04_H1_R1_05 3.FO2.04 3.FO2.05
3.FO2.09_H1_R4_run3_01 3.FO2.09 3.FO2.04
3.FO2.09_H3_R1_run3_06 3.FO2.09 3.FO2.10
3.FO2.05_H2_R3_run3_02 3.FO2.05 3.FO2.08
3.FO2.04_H3_R1_run3_13 3.FO2.04 3.FO2.03
3.FO2.08_H1_R2_run3_08 3.FO2.08 3.FO2.04
3.FO2.05_H2_R3_run3_06 3.FO2.05 3.FO2.08
3.FO2.05_H3_R1_run3_11 3.FO2.05 3.FO2.04
3.FO2.04_H2_R3_run3_14 3.FO2.04 3.FO2.05
3.FO2.08_H1_R3_04 3.FO2.08 3.FO2.09
3.FO2.04_H3_R3_run3_02 3.FO2.04 3.FO2.09
3.FO2.05_H3_R2_run3_01 3.FO2.05 3.FO2.06
3.FO2.05_H3_R4_run3_02 3.FO2.05 3.FO2.08
3.FO2.05_H1_R3_run3_04 3.FO2.05 3.FO2.08
3.FO2.04_H1_R6_run3_09 3.FO2.04 3.FO2.05
3.FO2.07_H2_R1_10 3.FO2.07 3.FO2.03
3.FO2.07_H2_R1_01 3.FO2.07 3.FO2.09
3.FO2.09_H3_R2_run3_06 3.FO2.09 3.FO2.05
3.FO2.04_H3_R1_run3_16 3.FO2.04 3.FO2.03
3.FO2.04_H2_R2_run3_09 3.FO2.04 3.FO2.09
3.FO2.04_H2_R3_run3_03 3.FO2.04 3.FO2.05
3.FO2.04_H1_R6_run3_08 3.FO2.04 3.FO2.05
3.FO2.05_H1_R1_03 3.FO2.05 3.FO2.06
3.FO2.05_H1_R3_run3_10 3.FO2.05 3.FO2.06
3.FO2.04_H2_R3_run3_16 3.FO2.04 3.FO2.06
3.FO2.09_H1_R1_08 3.FO2.09 3.FO2.10
3.FO2.04_H3_R3_run3_21 3.FO2.04 3.FO2.05
3.FO2.04_H1_R5_run3_11 3.FO2.04 3.FO2.05
3.FO2.05_H1_R2_09 3.FO2.05 3.FO2.06
3.FO2.05_H1_R3_run3_11 3.FO2.05 3.FO2.07
3.FO2.04_H3_R2_run3_02 3.FO2.04 3.FO2.06
3.FO2.05_H3_R1_run3_05 3.FO2.05 3.FO2.04
3.FO2.04_H3_R3_run3_20 3.FO2.04 3.FO2.09
3.FO2.09_H3_R1_run3_05 3.FO2.09 3.FO2.05
3.FO2.04_H1_R6_run3_04 3.FO2.04 3.FO2.09
4.MO1.01_H1_R2_03 4.MO1.01 4.MO1.06
4.MO1.01_H2_R2_01 4.MO1.01 4.MO1.06
4.MO1.01_H1_R2_02 4.MO1.01 4.MO1.06
4.MO1.01_H2_R1_01 4.MO1.01 4.MO1.09
4.MO1.01_H1_R2_01 4.MO1.01 4.MO1.06
4.MO1.01_H2_R1_run3_01 4.MO1.01 4.MO1.09
4.MO1.01_H2_R1_03 4.MO1.01 4.MO1.09
4.MO1.01_H2_R1_02 4.MO1.01 4.MO1.09
4.MO1.01_H1_R8_01 4.MO1.01 4.MO1.01
4.MO1.02_H3_R1_run3_02 4.MO1.02 4.MO1.09
4.MO1.02_H2_R5_run3_01 4.MO1.02 4.MO1.10
4.MO1.02_H1_R3_02 4.MO1.02 4.MO1.07
4.MO1.02_H1_R1_02 4.MO1.02 4.MO1.05
4.MO1.02_H1_R6_03 4.MO1.02 4.MO1.07
4.MO1.02_H3_R1_01 4.MO1.02 4.MO1.09
4.MO1.02_H1_R2_01 4.MO1.02 4.MO1.09
4.MO1.02_H3_R1_run3_07 4.MO1.02 4.MO1.09
4.MO1.02_H3_R1_run3_06 4.MO1.02 4.MO1.09
4.MO1.02_H1_R6_run3_05 4.MO1.02 4.MO1.10
4.MO1.03_H2_R2_run3_02 4.MO1.03 4.MO1.07
4.MO1.03_H2_R3_01 4.MO1.03 4.MO1.07
4.MO1.03_H2_R4_run3_01 4.MO1.03 4.MO1.07
4.MO1.03_H2_R4_run3_03 4.MO1.03 4.MO1.09
4.MO1.03_H2_R4_run3_04 4.MO1.03 4.MO1.07
4.MO1.03_H2_R3_run3_05 4.MO1.03 4.MO1.08
4.MO1.03_H3_R3_01 4.MO1.03 4.MO1.03
4.MO1.03_H2_R1_01 4.MO1.03 4.MO1.07
4.MO1.03_H2_R4_run3_02 4.MO1.03 4.MO1.09
4.MO1.03_H2_R4_run3_07 4.MO1.03 4.MO1.03
4.MO1.04_H3_R2_12 4.MO1.04 4.MO1.05
4.MO1.04_H2_R1_run3_10 4.MO1.04 4.MO1.03
4.MO1.04_H2_R4_run3_07 4.MO1.04 4.MO1.02
4.MO1.04_H3_R3_01 4.MO1.04 4.MO1.05
4.MO1.04_H1_R2_run3_03 4.MO1.04 4.MO1.02
4.MO1.04_H1_R2_05 4.MO1.04 4.MO1.08
4.MO1.04_H1_R2_run3_14 4.MO1.04 4.MO1.08
4.MO1.04_H3_R2_09 4.MO1.04 4.MO1.05
4.MO1.04_H1_R2_run3_06 4.MO1.04 4.MO1.09
4.MO1.04_H2_R2_07 4.MO1.04 4.MO1.06
4.MO1.05_H2_R2_run3_01 4.MO1.05 4.MO1.10
4.MO1.05_H2_R1_run3_04 4.MO1.05 4.MO1.05
4.MO1.05_H2_R2_run3_03 4.MO1.05 4.MO1.10
4.MO1.05_H1_R2_05 4.MO1.05 4.MO1.10
4.MO1.05_H2_R1_run3_10 4.MO1.05 4.MO1.05
4.MO1.05_H1_R2_08 4.MO1.05 4.MO1.02
4.MO1.05_H1_R2_04 4.MO1.05 4.MO1.10
4.MO1.05_H2_R1_03 4.MO1.05 4.MO1.10
4.MO1.05_H1_R2_01 4.MO1.05 4.MO1.02
4.MO1.05_H2_R2_run3_02 4.MO1.05 4.MO1.02
4.MO1.06_H2_R1_03 4.MO1.06 4.MO1.02
4.MO1.06_H3_R1_03 4.MO1.06 4.MO1.06
4.MO1.06_H3_R1_01 4.MO1.06 4.MO1.06
4.MO1.06_H3_R1_04 4.MO1.06 4.MO1.06
4.MO1.06_H3_R1_02 4.MO1.06 4.MO1.06
4.MO1.07_H3_R2_01 4.MO1.07 4.MO1.04
4.MO1.07_H3_R1_03 4.MO1.07 4.MO1.06
4.MO1.07_H3_R2_run3_02 4.MO1.07 4.MO1.07
4.MO1.07_H1_R1_08 4.MO1.07 4.MO1.09
4.MO1.07_H1_R1_03 4.MO1.07 4.MO1.10
4.MO1.07_H2_R1_run3_04 4.MO1.07 4.MO1.01
4.MO1.07_H1_R2_run3_01 4.MO1.07 4.MO1.07
4.MO1.07_H3_R2_run3_04 4.MO1.07 4.MO1.07
4.MO1.07_H2_R2_run3_05 4.MO1.07 4.MO1.09
4.MO1.07_H1_R1_11 4.MO1.07 4.MO1.09
4.MO1.08_H1_R1_09 4.MO1.08 4.MO1.09
4.MO1.08_H1_R1_27 4.MO1.08 4.MO1.09
4.MO1.08_H1_R2_run3_01 4.MO1.08 4.MO1.08
4.MO1.08_H1_R1_19 4.MO1.08 4.MO1.09
4.MO1.08_H2_R2_run3_05 4.MO1.08 4.MO1.08
4.MO1.08_H2_R1_run3_07 4.MO1.08 4.MO1.10
4.MO1.08_H1_R1_18 4.MO1.08 4.MO1.09
4.MO1.08_H1_R3_run3_01 4.MO1.08 4.MO1.04
4.MO1.08_H1_R1_17 4.MO1.08 4.MO1.09
4.MO1.08_H1_R1_06 4.MO1.08 4.MO1.08
4.MO1.09_H1_R2_01 4.MO1.09 4.MO1.09
4.MO1.09_H2_R1_09 4.MO1.09 4.MO1.09
4.MO1.09_H2_R1_run3_09 4.MO1.09 4.MO1.09
4.MO1.09_H2_R1_04 4.MO1.09 4.MO1.09
4.MO1.09_H3_R1_run3_05 4.MO1.09 4.MO1.07
4.MO1.09_H3_R3_run3_05 4.MO1.09 4.MO1.09
4.MO1.09_H3_R2_01 4.MO1.09 4.MO1.09
4.MO1.09_H3_R3_01 4.MO1.09 4.MO1.09
4.MO1.09_H2_R1_run3_10 4.MO1.09 4.MO1.09
4.MO1.09_H3_R1_run3_03 4.MO1.09 4.MO1.09
4.MO1.10_H1_R3_16 4.MO1.10 4.MO1.05
4.MO1.10_H3_R3_run3_04 4.MO1.10 4.MO1.09
4.MO1.10_H2_R2_run3_03 4.MO1.10 4.MO1.05
4.MO1.10_H1_R3_18 4.MO1.10 4.MO1.10
4.MO1.10_H3_R1_run3_03 4.MO1.10 4.MO1.10
4.MO1.10_H3_R3_run3_05 4.MO1.10 4.MO1.10
4.MO1.10_H3_R1_run3_13 4.MO1.10 4.MO1.09
4.MO1.10_H3_R1_run3_10 4.MO1.10 4.MO1.05
4.MO1.10_H3_R3_run3_06 4.MO1.10 4.MO1.09
4.MO1.10_H2_R2_run3_11 4.MO1.10 4.MO1.05
4.MO1.04_H1_R2_run3_09 4.MO1.04 4.MO1.02
4.MO1.10_H1_R1_06 4.MO1.10 4.MO1.10
4.MO1.10_H1_R3_08 4.MO1.10 4.MO1.10
4.MO1.04_H2_R2_06 4.MO1.04 4.MO1.10
4.MO1.10_H2_R2_run3_07 4.MO1.10 4.MO1.05
4.MO1.09_H2_R1_05 4.MO1.09 4.MO1.09
4.MO1.07_H1_R2_run3_02 4.MO1.07 4.MO1.07
4.MO1.07_H2_R2_run3_04 4.MO1.07 4.MO1.09
4.MO1.10_H3_R1_run3_04 4.MO1.10 4.MO1.02
4.MO1.07_H1_R1_14 4.MO1.07 4.MO1.09
4.MO1.02_H3_R1_run3_10 4.MO1.02 4.MO1.09
4.MO1.10_H1_R3_04 4.MO1.10 4.MO1.10
4.MO1.10_H1_R1_10 4.MO1.10 4.MO1.05
4.MO1.10_H1_R1_09 4.MO1.10 4.MO1.10
4.MO1.10_H1_R3_01 4.MO1.10 4.MO1.09
4.MO1.08_H2_R1_run3_06 4.MO1.08 4.MO1.02
4.MO1.09_H2_R1_11 4.MO1.09 4.MO1.09
4.MO1.05_H2_R1_run3_06 4.MO1.05 4.MO1.01
4.MO1.04_H3_R2_08 4.MO1.04 4.MO1.05
4.MO1.09_H2_R1_run3_05 4.MO1.09 4.MO1.09
4.MO1.09_H3_R3_run3_10 4.MO1.09 4.MO1.08
4.MO1.09_H3_R3_run3_01 4.MO1.09 4.MO1.02
4.MO1.02_H1_R3_run3_02 4.MO1.02 4.MO1.07
4.MO1.09_H1_R2_04 4.MO1.09 4.MO1.09
4.MO1.03_H2_R3_run3_02 4.MO1.03 4.MO1.08
4.MO1.04_H2_R1_run3_02 4.MO1.04 4.MO1.03
4.MO1.02_H2_R5_run3_04 4.MO1.02 4.MO1.07
4.MO1.08_H2_R2_run3_01 4.MO1.08 4.MO1.08
4.MO1.09_H2_R2_run3_01 4.MO1.09 4.MO1.03
4.MO1.09_H3_R3_run3_11 4.MO1.09 4.MO1.09
4.MO1.09_H2_R1_run3_13 4.MO1.09 4.MO1.09
4.MO1.02_H1_R2_02 4.MO1.02 4.MO1.06
